unix_time,latitude,longitude,depth,conductivity,density,temperature,salinity
1493262030.6044,28.14747024650295,-84.97513524770552,-30.403804779052734,5.256899833679199,1024.958740234375,23.03219985961914,36.18686294555664
1493263617.84595,28.146675381381755,-84.9790657147559,-103.69807434082031,4.905700206756592,1026.463134765625,19.396699905395508,36.42269515991211
1493265160.4928,28.14590284856555,-84.98288575251887,-179.55648803710938,4.394589900970459,1027.5308837890625,14.905699729919434,35.95547103881836
1493266728.78256,28.145117474211073,-84.98676928941107,-111.10447692871094,4.908209800720215,1026.5284423828125,19.376300811767578,36.45870590209961
1493268306.04654,28.14432760570001,-84.99067504911054,-32.71792221069336,5.282660007476807,1025.0660400390625,23.090599060058594,36.33744812011719
1493269257.67694,28.143851044453676,-84.99303155995275,-22.31907844543457,5.298709869384766,1024.8695068359375,23.361000061035156,36.242027282714844
1493271132.08197,28.141632996190456,-84.99906742530514,-112.8617172241211,4.873660087585449,1026.70068359375,18.96150016784668,36.53278350830078
1493272741.88733,28.14193144735536,-84.9997466950449,-23.93803596496582,5.241720199584961,1024.784912109375,23.09589958190918,36.0191764831543
1493274279.31979,28.140715207999566,-85.00447503899909,-103.33070373535156,4.938819885253906,1026.3468017578125,19.746599197387695,36.39327621459961
1493275844.82077,28.139476764061115,-85.00928970716542,-170.15760803222656,4.449979782104492,1027.48681640625,15.328200340270996,36.07603454589844
1493277419.97507,28.13823068354666,-85.01413406386123,-61.825923919677734,5.176080226898193,1025.54736328125,22.00860023498535,36.395381927490234
1493278299.06268,28.137535250755263,-85.01683768089111,-190.28480529785156,4.356359958648682,1027.611083984375,14.576899528503418,35.90289306640625
1493278963.45303,28.137009661679084,-85.01888100066935,-92.6375732421875,4.984059810638428,1026.0352783203125,20.342500686645508,36.255027770996094
1493279569.14102,28.13653051114181,-85.02074378247728,-33.0655403137207,5.282060146331787,1025.026611328125,23.13129997253418,36.299034118652344
1493281786.7785,28.13651007521441,-85.02645475787003,-119.3842544555664,4.857210159301758,1026.7330322265625,18.841899871826172,36.49711227416992
1493283326.17422,28.13429130079914,-85.02948632316951,-35.34983444213867,5.268919944763184,1025.0943603515625,22.98349952697754,36.318626403808594
1493284889.1572,28.13355859009164,-85.03445900128428,-149.90933227539062,4.7126898765563965,1027.0474853515625,17.62540054321289,36.33088302612305
1493285820.33115,28.133122065110253,-85.03742155962995,-26.89781379699707,5.264579772949219,1024.8519287109375,23.1825008392334,36.12382125854492
1493286457.00751,28.132823597631486,-85.03944716493972,-140.1517333984375,4.7463297843933105,1026.9903564453125,17.881999969482422,36.39582824707031
1493287378.17639,28.132391762919433,-85.04237789189625,-127.99128723144531,4.778950214385986,1026.858642578125,18.199499130249023,36.3977165222168
1493288014.00879,28.132093691085533,-85.04440081208817,-28.407482147216797,5.277969837188721,1024.8648681640625,23.260900497436523,36.16229248046875
1493288945.54263,28.131656997393495,-85.04736451542021,-155.45794677734375,4.674220085144043,1027.1541748046875,17.26099967956543,36.321231842041016
1493289608.94095,28.131346002945953,-85.04947513734407,-166.21728515625,4.649889945983887,1027.195068359375,17.08989906311035,36.258277893066406
1493290487.43771,28.130934172489013,-85.05227010168572,-24.583627700805664,5.277830123901367,1024.8514404296875,23.25749969482422,36.16532516479492
1493292692.26599,28.131335124950944,-85.0548617431008,-121.02230834960938,4.903090000152588,1026.6624755859375,19.240999221801758,36.53080368041992
1493293350.798,28.130266409287284,-85.05799753251999,-214.11131286621094,4.3338799476623535,1027.736572265625,14.376199722290039,35.87075424194336
1493294267.48422,28.129428053648052,-85.0596325617099,-68.2607192993164,5.16254997253418,1025.587646484375,21.90519905090332,36.37293243408203
1493294955.64008,28.129879872794366,-85.06222463228315,-69.42252349853516,5.165430068969727,1025.6068115234375,21.90839958190918,36.39265823364258
1493296300.51736,28.12910632840283,-85.06519948086974,-153.3933563232422,4.680840015411377,1027.0994873046875,17.357900619506836,36.292686462402344
1493297865.03137,28.128858745790385,-85.06948348534043,-128.51744079589844,4.835050106048584,1026.8465576171875,18.606700897216797,36.51409149169922
1493299409.02948,28.128614409799837,-85.07371131243019,-57.575687408447266,5.1698198318481445,1025.490478515625,22.01059913635254,36.34566116333008
1493300536.09735,28.12843605255616,-85.0767974872699,-152.23202514648438,4.700839996337891,1027.1099853515625,17.48430061340332,36.353633880615234
1493303628.07068,28.127991221268733,-85.08236408521185,-108.63239288330078,4.956349849700928,1026.4107666015625,19.820499420166016,36.47219467163086
1493305171.05737,28.127874926909445,-85.08583087228988,-103.43000030517578,4.991099834442139,1026.24169921875,20.214799880981445,36.41868591308594
1493306743.50693,28.127606561247074,-85.08981214265333,-178.2960662841797,4.534749984741211,1027.423095703125,16.061199188232422,36.16615676879883
1493308284.73303,28.127343524411888,-85.09371435855972,-40.4149169921875,5.245920181274414,1025.1473388671875,22.80069923400879,36.289527893066406
1493308994.35992,28.12722241433367,-85.09551105624773,-103.99591827392578,5.033959865570068,1026.228271484375,20.519899368286133,36.50593185424805
1493309992.75143,28.127052021585374,-85.0980388744229,-205.6170654296875,4.35168981552124,1027.6656494140625,14.550700187683105,35.87758255004883
1493311450.71573,28.12680319481181,-85.101730280583,-63.176456451416016,5.189169883728027,1025.4798583984375,22.173099517822266,36.36016082763672
1493314294.29794,28.12531595663209,-85.10969472044822,-106.27940368652344,5.033269882202148,1026.246826171875,20.505399703979492,36.511959075927734
1493315866.1647,28.12647184516117,-85.11088916288085,-126.1051254272461,4.896420001983643,1026.658447265625,19.221799850463867,36.48985290527344
1493317513.59778,28.125699734912413,-85.11580490257909,-165.23468017578125,4.631189823150635,1027.2711181640625,16.869400024414062,36.29342269897461
1493319077.91296,28.12496657991152,-85.12047262865661,-71.66670227050781,5.150619983673096,1025.6331787109375,21.792800903320312,36.3717155456543
1493320651.18173,28.12422922860219,-85.12516707107417,-213.55563354492188,4.29511022567749,1027.813232421875,13.993599891662598,35.8656120300293
1493322191.23334,28.123507445336553,-85.12976239752932,-33.93953323364258,5.286980152130127,1025.0726318359375,23.116500854492188,36.34904861450195
1493322851.77979,28.1231978639085,-85.13173338770612,-93.38223266601562,5.107709884643555,1025.884765625,21.334400177001953,36.409339904785156
1493325169.06702,28.123852571948575,-85.13831672146092,-96.65874481201172,5.099939823150635,1025.99169921875,21.181900024414062,36.47556686401367
1493326751.30197,28.12350282309866,-85.13889060803297,-160.1131134033203,4.675950050354004,1027.1336669921875,17.315900802612305,36.28514862060547
1493328320.44534,28.122977669914654,-85.14443857880147,-123.10706329345703,4.913300037384033,1026.676025390625,19.305599212646484,36.55872344970703
1493329864.51416,28.12246090855338,-85.14989789431927,-145.9487762451172,4.787539958953857,1026.9072265625,18.286699295043945,36.38673400878906
1493331420.98807,28.121939995533552,-85.15540106995442,-130.33409118652344,4.890389919281006,1026.741943359375,19.109399795532227,36.536495208740234
1493332974.57037,28.12142005024527,-85.16089402200815,-136.3597412109375,4.870910167694092,1026.7578125,18.984699249267578,36.48020935058594
1493336112.15472,28.12214972070117,-85.16697018566072,-161.07589721679688,4.729849815368652,1027.1239013671875,17.714500427246094,36.395206451416016
1493337689.15393,28.120854756691365,-85.1694200122595,-92.33971405029297,5.135570049285889,1025.7730712890625,21.63409996032715,36.3785400390625
1493339252.98846,28.12080275066872,-85.17480885371455,-195.34605407714844,4.565120220184326,1027.4730224609375,16.30579948425293,36.207611083984375
1493340796.59995,28.120751417171878,-85.18012800833843,-99.40897369384766,5.102019786834717,1025.9366455078125,21.26729965209961,36.418540954589844
1493342365.36893,28.12069924705244,-85.18553385343243,-184.9554443359375,4.619999885559082,1027.3509521484375,16.789899826049805,36.25889205932617
1493343903.65207,28.120648090752468,-85.19083464699331,-121.08185577392578,4.934810161590576,1026.407958984375,19.73189926147461,36.366188049316406
1493346977.86176,28.11910910032256,-85.1954580141449,-178.33575439453125,4.670599937438965,1027.265380859375,17.216699600219727,36.320430755615234
1493348537.70621,28.11923251817583,-85.1989815549034,-120.58547973632812,4.945069789886475,1026.459228515625,19.744300842285156,36.44061279296875
1493350086.58624,28.118909370126897,-85.20374193968084,-168.1427764892578,4.714469909667969,1027.1754150390625,17.581300735473633,36.378639221191406
1493351617.24771,28.118590023070972,-85.20844633096144,-154.5944061279297,4.777200222015381,1026.958984375,18.196699142456055,36.37491989135742
1493353162.9433,28.1182675394051,-85.21319692852514,-132.04153442382812,4.925940036773682,1026.645751953125,19.463899612426758,36.52206039428711
1493354696.10596,28.117947670529368,-85.21790900688,-183.97293090820312,4.548769950866699,1027.3756103515625,16.240100860595703,36.126285552978516
1493357487.91675,28.115619310245943,-85.22351804608313,-119.67214965820312,4.973179817199707,1026.415283203125,19.9783992767334,36.469905853271484
1493390046.13474,28.10491689953275,-85.31328179954927,-94.06732940673828,5.166289806365967,1025.7884521484375,21.826400756835938,36.45989227294922
1493391573.99939,28.10454393610204,-85.31735364373219,-345.5691223144531,4.03617000579834,1028.549560546875,11.737700462341309,35.45332717895508
1493393107.59125,28.102675099391757,-85.32327002429557,-107.57008361816406,5.098199844360352,1026.05908203125,21.14590072631836,36.48832702636719
1493422052.75607,28.09795518282894,-85.40299172164404,-174.9712371826172,4.744589805603027,1027.167724609375,17.83300018310547,36.41101837158203
1493445589.10229,28.089051591044274,-85.46226940794224,-34.84331512451172,5.296050071716309,1025.037109375,23.217199325561523,36.33566665649414
1493447105.04834,28.088311546693806,-85.46647864204904,-278.2139587402344,4.174479961395264,1028.1697998046875,12.955699920654297,35.66950988769531
1493448671.41467,28.08744809924455,-85.46984389751778,-272.18255615234375,4.199560165405273,1028.0806884765625,13.222299575805664,35.660789489746094
1493450222.32407,28.086726769795764,-85.47450662503245,-22.845489501953125,5.32712984085083,1024.9163818359375,23.493000030517578,36.35198211669922
1493451758.4126,28.086012333553068,-85.47912479434733,-229.16400146484375,4.420199871063232,1027.7034912109375,15.133399963378906,35.9595832824707
1493454523.66113,28.083987602160974,-85.48683554158397,-110.12159729003906,5.132269859313965,1025.9561767578125,21.493099212646484,36.46526336669922
1493456038.99979,28.083156378105265,-85.49128813319153,-337.28857421875,3.9726099967956543,1028.560791015625,11.1673002243042,35.37397003173828
1493457609.56387,28.0830478627911,-85.49436735032576,-231.79339599609375,4.420839786529541,1027.7060546875,15.147100448608398,35.95174789428711
1493459151.91852,28.082004981109137,-85.49930074932526,-43.533355712890625,5.250309944152832,1025.2152099609375,22.76889991760254,36.34906005859375
1493460667.80792,28.080979994242252,-85.50414949609205,-283.0548095703125,4.139959812164307,1028.2083740234375,12.661700248718262,35.613407135009766
1493462207.89362,28.07993864673658,-85.50907563760117,-249.56321716308594,4.306220054626465,1027.89697265625,14.14900016784668,35.80955505371094
1493465105.06686,28.07764566173003,-85.51615041490858,-83.37372589111328,5.17195987701416,1025.639892578125,21.976999282836914,36.38169479370117
1493466634.82721,28.076564449605446,-85.52073608488436,-316.89801025390625,4.00560998916626,1028.4786376953125,11.436300277709961,35.45269012451172
1493487210.06323,28.070217872049863,-85.57857001799441,-178.0777130126953,4.740379810333252,1027.20166015625,17.780500411987305,36.420433044433594
1493507792.48532,28.06859969515287,-85.63557507052734,-31.913450241088867,5.314199924468994,1025.06201171875,23.292699813842773,36.41447448730469
1493509321.44955,28.068084623785193,-85.64035211736547,-273.0753479003906,4.263519763946533,1028.0771484375,13.729999542236328,35.79006576538086
1493510900.32944,28.068669121183515,-85.64287148056826,-292.8056335449219,4.191299915313721,1028.1748046875,13.14780044555664,35.643218994140625
1493512418.22699,28.0678930112679,-85.64818638030248,-46.145263671875,5.248219966888428,1025.2391357421875,22.741100311279297,36.35496520996094
1493514008.33264,28.06707998092845,-85.65375411581013,-246.19985961914062,4.393799781799316,1027.8533935546875,14.848999977111816,35.972835540771484
1493515556.21811,28.066288538009214,-85.65917401790963,-340.58099365234375,4.028960227966309,1028.5177001953125,11.690899848937988,35.42928695678711
1493517074.0025,28.06551248594048,-85.66448852150101,-24.62335968017578,5.34591007232666,1024.9366455078125,23.597999572753906,36.4091796875
1493520101.65543,28.065254233461015,-85.66974966228146,-257.92669677734375,4.329959869384766,1027.9598388671875,14.300999641418457,35.8857421875
1493521662.78986,28.06526224569077,-85.67297886524996,-324.4653625488281,4.088719844818115,1028.397705078125,12.2322998046875,35.50600814819336
1493523177.29056,28.064501230861886,-85.677974632049,-77.20751190185547,5.170060157775879,1025.57958984375,22.002599716186523,36.34732437133789
1493524729.93857,28.063721047548658,-85.68309623250333,-205.4384307861328,4.603419780731201,1027.4737548828125,16.628400802612305,36.250526428222656
1493526290.375,28.06293695067097,-85.68824352398845,-381.52386474609375,3.9468801021575928,1028.751953125,10.946399688720703,35.30955123901367
1493527804.99841,28.062175874181538,-85.69323969556501,-69.02533721923828,5.187990188598633,1025.49462890625,22.175399780273438,36.346866607666016
1493530813.43124,28.060348337064262,-85.69763023875991,-217.9316864013672,4.536459922790527,1027.59130859375,16.068500518798828,36.15874099731445
1493551584.61081,28.050353547892207,-85.75097900298093,-80.57362365722656,5.157680034637451,1025.6251220703125,21.887300491333008,36.344993591308594
1493553113.2652,28.049602125146116,-85.7549798041896,-318.82208251953125,4.083779811859131,1028.40576171875,12.158699989318848,35.53021240234375
1493573550.0527,28.04622995183568,-85.80449453359226,-181.37271118164062,4.699269771575928,1027.2738037109375,17.425899505615234,36.380943298339844
1493575125.43988,28.047925539046883,-85.80693268270244,-402.52264404296875,3.893660068511963,1028.8851318359375,10.452500343322754,35.240718841552734
1493576642.97455,28.047186296564963,-85.81096771458292,-139.24839782714844,4.960989952087402,1026.605712890625,19.777299880981445,36.53679656982422
1493578200.21451,28.04642771229958,-85.81510832036481,-145.90907287597656,4.9175801277160645,1026.7952880859375,19.307199478149414,36.58448028564453
1493579728.61185,28.045683178246097,-85.81917223540674,-378.6683349609375,3.9534800052642822,1028.7698974609375,10.969300270080566,35.35478973388672
1493581290.41074,28.044922373168138,-85.82332496312392,-142.6631317138672,4.932089805603027,1026.6800537109375,19.51569938659668,36.523963928222656
1493584104.0654,28.04450090946021,-85.82881896135864,-164.7284698486328,4.794469833374023,1027.075927734375,18.23710060119629,36.48276138305664
1493585631.53699,28.043884349598276,-85.83261340933588,-408.1834716796875,3.876270055770874,1028.9599609375,10.251299858093262,35.25655746459961
1493587205.85294,28.045334802005158,-85.83451005988441,-170.50497436523438,4.737599849700928,1027.12060546875,17.814300537109375,36.36919403076172
1493588757.95792,28.04413651659818,-85.83891781366972,-114.13248443603516,5.116879940032959,1026.02490234375,21.3351993560791,36.474761962890625
1493590286.92056,28.042956098009142,-85.84325984643903,-348.17718505859375,4.033899784088135,1028.56884765625,11.710100173950195,35.456180572509766
1493591863.07724,28.041739243762247,-85.8477359035467,-191.05886840820312,4.612060070037842,1027.364501953125,16.744699478149414,36.22734451293945
1493594429.97455,28.040598197700152,-85.85163244024159,-131.39630126953125,4.9967498779296875,1026.506591796875,20.09119987487793,36.56182098388672
1493595993.75912,28.04082828458452,-85.85322664398812,-384.86517333984375,3.9604499340057373,1028.7952880859375,11.027400016784668,35.365787506103516
1493597567.86017,28.039481190981164,-85.85766422003788,-151.54713439941406,4.854499816894531,1026.849365234375,18.839799880981445,36.463775634765625
1493599139.30875,28.038136367341657,-85.8620943184059,-142.4745330810547,4.9151201248168945,1026.734619140625,19.34040069580078,36.536048889160156
1493600668.41934,28.0368277759446,-85.86640506105066,-379.6896057128906,3.9838199615478516,1028.7452392578125,11.251099586486816,35.38612747192383
1493602237.17792,28.035485254358594,-85.87082757602771,-202.03466796875,4.568749904632568,1027.4508056640625,16.38559913635254,36.16474151611328
1493603840.81735,28.034112882238365,-85.8753484241981,-62.13376998901367,5.229320049285889,1025.3616943359375,22.557100296020508,36.35493850708008
1493607996.29013,28.034019532894852,-85.87993532749512,-228.64804077148438,4.448359966278076,1027.7186279296875,15.326199531555176,36.03908157348633
1493609526.39481,28.032960463246965,-85.87966446576115,-349.19854736328125,4.044960021972656,1028.5506591796875,11.824199676513672,35.45561218261719
1493611041.60385,28.032077186318528,-85.88421926015258,-87.52413177490234,5.160309791564941,1025.672607421875,21.883899688720703,36.36625289916992
1493612595.3703,28.03117143272345,-85.88888995997733,-199.27589416503906,4.582930088043213,1027.476318359375,16.449600219726562,36.233665466308594
1493614167.26877,28.030255109208927,-85.89361516570877,-145.49215698242188,4.927760124206543,1026.6937255859375,19.483999252319336,36.51457977294922
1493616876.33557,28.028502746892634,-85.89919679710407,-161.89971923828125,4.796030044555664,1027.0689697265625,18.243099212646484,36.49186706542969
1493618392.34857,28.027592356000827,-85.9033597305037,-404.93170166015625,3.911360025405884,1028.9151611328125,10.579700469970703,35.29549789428711
1493639905.92679,28.0201192465037,-85.95682889080707,-253.58131408691406,4.323070049285889,1027.9451904296875,14.24470043182373,35.87581253051758
1493641454.68552,28.01752367125138,-85.95917131961785,-314.2201232910156,4.1229400634765625,1028.3297119140625,12.534199714660645,35.556251525878906
1493642972.66687,28.017751290267398,-85.96348844270021,-59.422767639160156,5.22130012512207,1025.37353515625,22.48040008544922,36.3570442199707
1493644535.60678,28.017985650751342,-85.96793342744934,-233.66868591308594,4.417540073394775,1027.765625,15.066699981689453,35.99477005004883
1493646080.59195,28.018217318951983,-85.97232734916085,-171.60667419433594,4.741230010986328,1027.113037109375,17.85300064086914,36.36550521850586
1493648829.8746,28.018201427649956,-85.97746408482259,-141.10467529296875,4.928470134735107,1026.7340087890625,19.426300048828125,36.57270050048828
1493650358.63556,28.01836550373942,-85.98140365932151,-382.6145324707031,3.967170000076294,1028.7718505859375,11.098099708557129,35.36591720581055
1493651927.93903,28.019214204531803,-85.9850784884839,-173.42294311523438,4.71205997467041,1027.1728515625,17.590099334716797,36.3477897644043
1493653483.65509,28.019198777366555,-85.98918652220124,-110.47900390625,5.11175012588501,1025.9298095703125,21.38800048828125,36.39007568359375
1493655012.88052,28.019183612893986,-85.99322460461102,-346.99713134765625,4.035019874572754,1028.5638427734375,11.719400405883789,35.458839416503906
1493656586.00223,28.01916801312656,-85.99737859982254,-204.55526733398438,4.556379795074463,1027.470703125,16.284799575805664,36.145179748535156
1493659382.46893,28.019388784157467,-86.00244965390665,-113.86444091796875,5.113550186157227,1025.999267578125,21.33970069885254,36.444313049316406
1493660911.73489,28.019407966487478,-86.00616810411691,-352.9371032714844,4.019869804382324,1028.5999755859375,11.583399772644043,35.43686294555664
1493662475.92035,28.019658928942217,-86.00904996714382,-207.9490509033203,4.555920124053955,1027.4879150390625,16.277999877929688,36.145896911621094
1493664027.06161,28.019617624740995,-86.01306363405708,-78.95511627197266,5.173769950866699,1025.594482421875,22.01849937438965,36.362701416015625
1493665556.52216,28.019576897860567,-86.01702120078461,-322.8190002441406,4.090559959411621,1028.42041015625,12.215499877929688,35.54051208496094
1493667094.30957,28.019535949250546,-86.02100031371545,-234.01593017578125,4.426519870758057,1027.7265625,15.177599906921387,35.97460174560547
1493670090.57254,28.019651740226053,-86.02586357025142,-88.2986068725586,5.162300109863281,1025.6661376953125,21.90730094909668,36.362060546875
1493671620.08423,28.019637967667407,-86.02942298443465,-328.7695617675781,4.078869819641113,1028.4522705078125,12.113499641418457,35.52095031738281
1493673179.82916,28.019527335530363,-86.03447988661769,-239.20510864257812,4.399740219116211,1027.7720947265625,14.949999809265137,35.93711853027344
1493674737.11374,28.019535666741955,-86.0377736423786,-40.42485046386719,5.254539966583252,1025.152099609375,22.85099983215332,36.314918518066406
1493676266.92386,28.019543850969875,-86.0410092879466,-294.3827819824219,4.1739301681518555,1028.2247314453125,12.964200019836426,35.64928436279297
1493677815.42905,28.019552135213186,-86.04428447473353,-277.46990966796875,4.221089839935303,1028.093994140625,13.400500297546387,35.69586181640625
1493681144.08713,28.02054298362692,-86.05622746227463,-57.16853332519531,5.227640151977539,1025.2930908203125,22.59869956970215,36.308868408203125
1493682673.47867,28.020667771324263,-86.06004974025599,-294.7001953125,4.166749954223633,1028.236328125,12.896300315856934,35.64435577392578
1493684212.53949,28.018901081240863,-86.055183488763,-276.2497863769531,4.235770225524902,1028.066162109375,13.539799690246582,35.70493698120117
1493685729.90146,28.019191237745137,-86.05974164063811,-32.72785568237305,5.3760600090026855,1024.8599853515625,23.907699584960938,36.38280487060547
1493687295.76035,28.01949066804379,-86.06444547721313,-256.8254699707031,4.340980052947998,1027.935302734375,14.406700134277344,35.8903923034668
1493688878.1991,28.01979326880981,-86.06919911957074,-332.5778503417969,4.058819770812988,1028.4615478515625,11.95829963684082,35.47106170654297
1493690395.84607,28.020083479815217,-86.07375812761984,-76.54222106933594,5.201590061187744,1025.506103515625,22.284700393676758,36.35980224609375
1493691952.28922,28.020381109599168,-86.07843367939213,-202.7789306640625,4.575779914855957,1027.5087890625,16.37809944152832,36.233699798583984
1493693493.88782,28.020675900738723,-86.08306463808428,-379.5408630371094,3.9453999996185303,1028.750732421875,10.926600456237793,35.314659118652344
1493695011.76337,28.02096615545121,-86.08762433274045,-110.40950775146484,5.10876989364624,1025.895263671875,21.405399322509766,36.35147476196289
1493696583.50906,28.021266711447577,-86.0923458532242,-173.58175659179688,4.717780113220215,1027.1983642578125,17.60409927368164,36.38475799560547
1493698112.44034,28.021559080287105,-86.09693875930934,-409.5218200683594,3.8823699951171875,1028.9532470703125,10.315799713134766,35.255393981933594
1493699710.81058,28.021864727546564,-86.10174025990752,-120.31744384765625,5.072420120239258,1026.1986083984375,20.880599975585938,36.50247573852539
1493701277.78876,28.022164371879885,-86.1064474588146,-22.001243591308594,5.382510185241699,1024.775390625,23.992700576782227,36.366050720214844
1493704437.51529,28.0239822907315,-86.1116946579306,-266.1509704589844,4.302879810333252,1028.0068359375,14.079000473022461,35.836456298828125
1493706009.78366,28.021554468050127,-86.1153968868621,-304.5298156738281,4.137979984283447,1028.2772216796875,12.667499542236328,35.57957458496094
1493707525.38974,28.02218214546531,-86.1197391000675,-60.19734191894531,5.269619941711426,1025.23388671875,22.946699142456055,36.34593200683594
1493709070.07492,28.02282186579935,-86.1241646250506,-231.9620819091797,4.448130130767822,1027.7325439453125,15.324199676513672,36.03745651245117
1493710606.19202,28.023458037704042,-86.12856560233388,-361.8219299316406,3.973059892654419,1028.6463623046875,11.188599586486816,35.347068786621094
1493712120.10477,28.024085013854467,-86.13290296425575,-106.90489959716797,5.105050086975098,1025.8905029296875,21.370500564575195,36.352508544921875
1493713679.44501,28.024730803468632,-86.1373704759468,-179.8939208984375,4.684529781341553,1027.2620849609375,17.326799392700195,36.34229278564453
1493715194.52057,28.025358261175185,-86.1417111692286,-409.6209411621094,3.8773701190948486,1028.948974609375,10.27869987487793,35.240543365478516
1493716761.53253,28.026007227983428,-86.14620066044884,-157.33392333984375,4.853690147399902,1026.90185546875,18.80340003967285,36.486854553222656
1493718303.19247,28.026645695415088,-86.15061751797136,-122.12425994873047,5.01692008972168,1026.30322265625,20.40489959716797,36.459232330322266
1493719819.2695,28.02727356787875,-86.15496108050374,-358.0836181640625,3.9834399223327637,1028.6448974609375,11.259200096130371,35.38423156738281
1493721379.59113,28.027919763935554,-86.15943140392665,-192.4978790283203,4.615580081939697,1027.358642578125,16.782800674438477,36.22336959838867
1493724478.74664,28.026606056180892,-86.1650418187884,-124.09981536865234,5.0432000160217285,1026.3328857421875,20.55780029296875,36.54121398925781
1493726006.26581,28.0270514982561,-86.1691826041575,-351.95538330078125,3.9922399520874023,1028.6119384765625,11.339699745178223,35.39717483520508
1493727606.09897,28.02866008615871,-86.17322301216345,-188.4388885498047,4.645540237426758,1027.3162841796875,17.02669906616211,36.26825714111328
1493729175.85992,28.028800743064547,-86.17756060596662,-99.9649658203125,5.137879848480225,1025.816162109375,21.63640022277832,36.392269134521484
1493730704.74179,28.028937737040266,-86.1817852419105,-339.549560546875,4.027009963989258,1028.5361328125,11.65060043334961,35.448974609375
1493732272.74652,28.029078236578417,-86.18611798279088,-187.02964782714844,4.672969818115234,1027.280029296875,17.25629997253418,36.30207824707031
1493736242.55667,28.02670244382153,-86.19310541125486,-140.777099609375,4.893119812011719,1026.7752685546875,19.138399124145508,36.5299186706543
1493737771.92371,28.026493087253087,-86.19682640935967,-369.38763427734375,3.935529947280884,1028.725341796875,10.826399803161621,35.31673812866211
1493739291.81107,28.028593447669504,-86.19796518044816,-214.90518188476562,4.506120204925537,1027.5714111328125,15.852800369262695,36.08463668823242
1493740844.3421,28.02815483896603,-86.20199317566981,-66.06615447998047,5.255720138549805,1025.386962890625,22.717300415039062,36.426368713378906
1493742374.94669,28.027722424738723,-86.20596428346497,-305.91839599609375,4.111949920654297,1028.3297119140625,12.40939998626709,35.57163619995117
1493743918.12003,28.027286459699333,-86.20996800040345,-284.74114990234375,4.178840160369873,1028.1527099609375,13.037400245666504,35.63153839111328
1493745435.31616,28.026857833533818,-86.21390432025507,-41.09025573730469,5.373899936676025,1024.9727783203125,23.8085994720459,36.44473648071289
1493747006.21356,28.026414036105223,-86.21797996651472,-238.26251220703125,4.404510021209717,1027.8048095703125,14.946900367736816,35.98403549194336
1493748576.84018,28.025970315183496,-86.22205491016794,-335.0571594238281,4.039639949798584,1028.4844970703125,11.788900375366211,35.44327163696289
1493750094.16385,28.025541652975303,-86.22599156102015,-87.84187316894531,5.206419944763184,1025.6427001953125,22.218000411987305,36.449798583984375
1493751669.82019,28.025096511089956,-86.23007955419708,-198.0751190185547,4.5832600593566895,1027.4571533203125,16.467199325561523,36.221107482910156
